id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
,,10800,10800,10500.0, 36 months,7.49,335.9,A,A4,Director of operations,1 year,MORTGAGE,75000.0,Not Verified,Apr-2017,Current,n,,,debt_consolidation,Debt consolidation,402xx,KY,21.68,1.0,Jun-1995,0.0,14.0,,10.0,0.0,17171,53.8,21.0,f,4489.51,4364.8,7385.31,7180.16,6310.49,1074.82,0.0,0.0,0.0,Feb-2019,335.9,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,126.0,202929.0,0.0,2.0,0.0,1.0,17.0,11076.0,34.0,0.0,1.0,11876.0,44.0,31900.0,0.0,0.0,2.0,3.0,20293.0,14729.0,53.8,0.0,0.0,126.0,261.0,20.0,7.0,3.0,20.0,24.0,8.0,24.0,0.0,5.0,5.0,7.0,11.0,6.0,7.0,12.0,5.0,10.0,0.0,0.0,0.0,1.0,81.0,14.3,0.0,0.0,240608.0,28247.0,31900.0,32951.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,14400,14400,14400.0, 36 months,12.99,485.13,C,C1,RN,2 years,MORTGAGE,78000.0,Not Verified,Jun-2014,Charged Off,n,,,debt_consolidation,Debt consolidation,460xx,IN,18.55,1.0,Jun-1994,3.0,,,6.0,0.0,3433,51.0,22.0,f,0.0,0.0,8042.32,8042.32,4191.62,1629.94,0.0,2220.76,399.7368,Jun-2015,485.13,,Oct-2016,0.0,19.0,1,Individual,,,,0.0,0.0,59484.0,,,,,,,,,,,,6750.0,,,,5.0,9914.0,2250.0,51.0,0.0,0.0,137.0,239.0,14.0,1.0,2.0,14.0,,2.0,,0.0,3.0,3.0,7.0,7.0,9.0,3.0,11.0,3.0,6.0,,0.0,1.0,3.0,95.0,0.0,0.0,0.0,67211.0,59484.0,6750.0,60461.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,25000,24925.0, 60 months,16.69,617.16,E,E3,"Cargill, Incorporated",7 years,MORTGAGE,125000.0,Source Verified,Nov-2010,Fully Paid,n,,  Borrower added on 11/19/10 > Loan to pay off credit cards and pay off debt quicker.<br/>,debt_consolidation,Our Loan,553xx,MN,14.44,0.0,Dec-2000,0.0,,,18.0,0.0,28692,55.0,39.0,f,0.0,0.0,37029.13,36918.04,25000.0,12029.13,0.0,0.0,0.0,Dec-2015,616.69,,Jul-2018,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,21000,21000,21000.0, 36 months,5.32,632.42,A,A1,Attorney,1 year,MORTGAGE,200000.0,Source Verified,Sep-2016,Current,n,,,debt_consolidation,Debt consolidation,902xx,CA,8.01,0.0,Sep-1990,2.0,,,7.0,0.0,413,0.4,23.0,w,4349.11,4349.11,18333.97,18333.97,16650.89,1683.08,0.0,0.0,0.0,Feb-2019,632.42,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,56359.0,2.0,2.0,2.0,3.0,5.0,48700.0,,1.0,1.0,214.0,7.0,94500.0,1.0,1.0,4.0,4.0,8051.0,94087.0,0.4,0.0,0.0,182.0,312.0,6.0,5.0,1.0,6.0,,3.0,,0.0,2.0,2.0,4.0,7.0,11.0,4.0,10.0,2.0,7.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,215202.0,56359.0,94500.0,98673.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5000,5000,5000.0, 36 months,5.32,150.58,A,A1,field supervisor,10+ years,MORTGAGE,80000.0,Verified,Jul-2016,Current,n,,,small_business,Business,930xx,CA,5.25,0.0,May-2005,0.0,,,4.0,0.0,15019,44.2,18.0,w,742.76,742.76,4665.02,4665.02,4257.24,407.78,0.0,0.0,0.0,Feb-2019,150.58,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,381252.0,0.0,0.0,0.0,1.0,24.0,0.0,,0.0,0.0,7312.0,44.0,34000.0,1.0,2.0,1.0,3.0,127084.0,15688.0,31.8,0.0,0.0,134.0,128.0,96.0,18.0,5.0,98.0,,11.0,,0.0,1.0,2.0,2.0,4.0,6.0,3.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,409000.0,15019.0,23000.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,11100,11100,11100.0, 60 months,22.99,312.86,F,F1,city carrier,10+ years,MORTGAGE,62000.0,Not Verified,Mar-2015,Charged Off,n,,,debt_consolidation,Debt consolidation,314xx,GA,24.74,2.0,Jul-1996,1.0,9.0,37.0,9.0,1.0,232,6.3,30.0,w,0.0,0.0,4054.68,4054.68,630.76,1218.05,0.0,2205.87,397.0566,Sep-2015,312.86,,Oct-2016,0.0,,1,Individual,,,,0.0,0.0,162240.0,,,,,,,,,,,,3700.0,,,,9.0,23177.0,500.0,0.0,0.0,0.0,159.0,223.0,4.0,4.0,3.0,223.0,9.0,4.0,9.0,0.0,0.0,1.0,1.0,5.0,12.0,5.0,15.0,1.0,9.0,0.0,0.0,0.0,3.0,93.3,0.0,0.0,1.0,177145.0,43700.0,500.0,48432.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,32000,32000,32000.0, 60 months,11.99,711.67,B,B5,Machine operator,< 1 year,RENT,50000.0,Verified,Sep-2017,Charged Off,n,,,moving,Moving and relocation,104xx,NY,30.15,2.0,Jul-2000,0.0,23.0,,14.0,0.0,3179,4.6,30.0,w,0.0,0.0,5723.5,5723.5,3247.37,2476.13,0.0,0.0,0.0,Jun-2018,711.67,,Feb-2019,0.0,,1,Joint App,110000.0,19.99,Verified,0.0,0.0,41324.0,0.0,2.0,0.0,1.0,14.0,38145.0,71.0,1.0,3.0,1615.0,34.0,68500.0,1.0,0.0,0.0,4.0,3179.0,62637.0,3.8,0.0,0.0,130.0,206.0,8.0,8.0,0.0,8.0,23.0,14.0,23.0,0.0,3.0,4.0,9.0,16.0,7.0,12.0,23.0,4.0,14.0,0.0,0.0,0.0,1.0,93.3,0.0,0.0,0.0,122630.0,41324.0,65100.0,54130.0,39803.0,May-2002,2.0,0.0,17.0,71.6,1.0,17.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7000,7000,7000.0, 36 months,16.99,249.54,D,D1,Office Manager,10+ years,OWN,70000.0,Source Verified,Apr-2017,Fully Paid,n,,,credit_card,Credit card refinancing,305xx,GA,19.15,0.0,Sep-2003,0.0,80.0,,16.0,0.0,22460,46.7,26.0,f,0.0,0.0,8099.5852380374,8099.59,7000.0,1099.59,0.0,0.0,0.0,Apr-2018,5361.26,,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,281657.0,0.0,1.0,1.0,2.0,8.0,22557.0,90.0,0.0,2.0,11604.0,62.0,48100.0,1.0,0.0,3.0,6.0,18777.0,12907.0,54.6,0.0,0.0,92.0,162.0,16.0,8.0,4.0,22.0,80.0,7.0,80.0,0.0,3.0,7.0,7.0,8.0,3.0,14.0,19.0,7.0,16.0,0.0,0.0,0.0,3.0,96.0,28.6,0.0,0.0,313100.0,45017.0,28400.0,25000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,25000,25000.0, 36 months,6.67,768.17,A,A2,Loan Officer,1 year,MORTGAGE,100000.0,Not Verified,Jul-2018,Current,n,,,debt_consolidation,Debt consolidation,550xx,MN,11.11,0.0,Aug-2005,0.0,,108.0,19.0,1.0,9534,17.1,28.0,w,20521.39,20521.39,5358.66,5358.66,4478.61,880.05,0.0,0.0,0.0,Feb-2019,768.17,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,331364.0,2.0,3.0,2.0,3.0,5.0,27393.0,69.0,0.0,3.0,1914.0,39.0,55700.0,2.0,3.0,5.0,7.0,17440.0,26547.0,22.6,0.0,0.0,76.0,155.0,13.0,5.0,1.0,25.0,,5.0,,0.0,7.0,9.0,9.0,11.0,8.0,15.0,19.0,9.0,19.0,0.0,0.0,0.0,3.0,100.0,0.0,1.0,0.0,391886.0,36927.0,34300.0,39936.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,12000.0, 60 months,10.42,257.46,B,B3,Owner/CEO,10+ years,MORTGAGE,69000.0,Not Verified,Aug-2017,Current,n,,,debt_consolidation,Debt consolidation,760xx,TX,26.23,1.0,Mar-2006,0.0,18.0,,12.0,0.0,14568,28.8,37.0,f,9027.96,9027.96,4627.33,4627.33,2972.04,1655.29,0.0,0.0,0.0,Feb-2019,257.46,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,318442.0,3.0,2.0,2.0,6.0,4.0,66461.0,90.0,0.0,1.0,5233.0,49.0,50600.0,6.0,1.0,8.0,8.0,26537.0,25654.0,30.5,0.0,0.0,136.0,120.0,20.0,4.0,2.0,45.0,,5.0,,0.0,4.0,5.0,6.0,7.0,18.0,9.0,17.0,5.0,12.0,0.0,0.0,0.0,3.0,97.3,0.0,0.0,0.0,359236.0,81029.0,36900.0,70636.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10575,10575,10575.0, 60 months,22.9,297.51,E,E4,architect,9 years,MORTGAGE,65000.0,Source Verified,Dec-2013,Charged Off,n,,  Borrower added on 12/20/13 > Pay credit cards<br>,debt_consolidation,Debt consolidation,330xx,FL,16.26,0.0,Sep-1987,0.0,53.0,,18.0,0.0,20258,74.8,32.0,f,0.0,0.0,4091.79,4091.79,929.98,1747.25,0.0,1414.56,14.1419999994,Sep-2014,297.51,,Oct-2016,0.0,53.0,1,Individual,,,,0.0,0.0,38039.0,,,,,,,,,,,,27100.0,,,,9.0,2113.0,1130.0,94.5,0.0,0.0,161.0,313.0,2.0,2.0,3.0,2.0,53.0,17.0,53.0,2.0,6.0,8.0,6.0,9.0,9.0,10.0,19.0,8.0,18.0,0.0,0.0,0.0,3.0,90.6,83.3,0.0,0.0,50521.0,38039.0,20700.0,23092.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,12000.0, 60 months,17.47,301.28,D,D1,Warehouse General,10+ years,MORTGAGE,45000.0,Source Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,481xx,MI,11.79,0.0,Aug-2007,1.0,,109.0,6.0,1.0,15845,56.8,16.0,w,10501.71,10501.71,3290.79,3290.79,1498.29,1792.5,0.0,0.0,0.0,Feb-2019,301.28,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,84745.0,0.0,1.0,0.0,2.0,15.0,646.0,16.0,0.0,2.0,6978.0,52.0,27900.0,1.0,2.0,1.0,4.0,14124.0,9055.0,63.6,0.0,0.0,83.0,126.0,20.0,15.0,1.0,20.0,,1.0,,0.0,3.0,3.0,3.0,4.0,8.0,4.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,100.0,33.3,1.0,0.0,105050.0,16491.0,24900.0,4000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,21500,21500,21500.0, 36 months,14.65,741.63,C,C5,Teacher ,1 year,RENT,43000.0,Source Verified,Jul-2015,Fully Paid,n,,,debt_consolidation,Debt consolidation,946xx,CA,27.32,0.0,Oct-1996,0.0,32.0,,17.0,0.0,23369,75.1,36.0,w,0.0,0.0,26069.419776694,26069.42,21500.0,4569.42,0.0,0.0,0.0,Jul-2017,9046.93,,Jan-2019,0.0,59.0,1,Individual,,,,0.0,0.0,41499.0,,,,,,,,,,,,31100.0,,,,1.0,2594.0,2878.0,88.1,0.0,0.0,190.0,224.0,24.0,24.0,0.0,24.0,,,32.0,0.0,3.0,4.0,4.0,10.0,22.0,6.0,13.0,4.0,17.0,0.0,0.0,0.0,0.0,94.4,33.3,0.0,0.0,65780.0,41499.0,24100.0,34680.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000.0, 36 months,9.16,478.12,B,B2,VP Marketing,2 years,RENT,165000.0,Not Verified,May-2016,Current,n,,,credit_card,Credit card refinancing,100xx,NY,14.94,3.0,Apr-1993,1.0,4.0,,15.0,0.0,16670,21.0,24.0,w,1412.61,1412.61,15823.76,15823.76,13587.39,2236.37,0.0,0.0,0.0,Feb-2019,478.12,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,61800.0,3.0,3.0,1.0,3.0,6.0,45130.0,77.0,2.0,4.0,9006.0,45.0,79500.0,1.0,2.0,1.0,7.0,4414.0,61148.0,21.3,0.0,0.0,105.0,276.0,3.0,3.0,0.0,3.0,4.0,4.0,4.0,0.0,5.0,6.0,10.0,13.0,7.0,12.0,17.0,6.0,15.0,0.0,0.0,0.0,3.0,83.3,10.0,0.0,0.0,138500.0,61800.0,77700.0,59000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,11600,11600,11600.0, 36 months,10.91,379.28,B,B4,Psychotherapist,< 1 year,RENT,69000.0,Source Verified,Jul-2017,Current,n,,,debt_consolidation,Debt consolidation,010xx,MA,6.52,3.0,Mar-2008,0.0,9.0,,7.0,0.0,13005,22.9,11.0,w,5949.04,5949.04,7199.29,7199.29,5650.96,1548.33,0.0,0.0,0.0,Feb-2019,379.28,Mar-2019,Feb-2019,0.0,9.0,1,Individual,,,,0.0,67.0,105214.0,0.0,2.0,0.0,0.0,46.0,92209.0,123.0,1.0,1.0,8121.0,48.0,56900.0,0.0,0.0,1.0,2.0,15031.0,43895.0,22.9,0.0,0.0,112.0,102.0,10.0,10.0,0.0,10.0,59.0,9.0,59.0,5.0,3.0,3.0,5.0,6.0,4.0,5.0,6.0,3.0,7.0,0.0,0.0,3.0,1.0,45.5,20.0,0.0,0.0,132661.0,105214.0,56900.0,75761.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000.0, 36 months,13.49,339.31,C,C2,Supervisor,10+ years,MORTGAGE,23000.0,Not Verified,Aug-2016,Current,n,,,debt_consolidation,,921xx,CA,23.75,0.0,Jul-2000,0.0,,,11.0,0.0,16032,44.8,30.0,w,1957.87,1957.87,10171.81,10171.81,8042.13,2129.68,0.0,0.0,0.0,Feb-2019,339.31,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,16032.0,0.0,0.0,0.0,0.0,68.0,0.0,,3.0,3.0,3122.0,45.0,35800.0,0.0,6.0,1.0,3.0,1781.0,8672.0,30.6,0.0,0.0,153.0,193.0,8.0,8.0,0.0,8.0,,8.0,,0.0,3.0,6.0,3.0,9.0,11.0,11.0,18.0,6.0,11.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,35800.0,16032.0,12500.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,19200,19200,19200.0, 36 months,14.09,657.06,B,B5,OSISOFT,6 years,MORTGAGE,140000.0,Verified,Oct-2012,Fully Paid,n,,  Borrower added on 10/20/12 > This loan is to consolidate improvements I have made to my home which I am paying on 0% APR cards.  Half of the amount will be subject to interest within 4 months  &amp; I currently make 4 separate payments right now.  My TU score is 713 with all the balances and I have an excellent payment history.<br>,credit_card,Home Improvements and Consolidation,191xx,PA,5.49,0.0,Mar-2000,1.0,57.0,,15.0,0.0,26473,37.0,26.0,f,0.0,0.0,23666.121767247598,23666.12,19200.0,4466.12,0.0,0.0,0.0,Dec-2015,4.39,,Dec-2015,0.0,,1,Individual,,,,0.0,0.0,290175.0,,,,,,,,,,,,72100.0,,,,8.0,19345.0,23531.0,50.1,0.0,0.0,54.0,153.0,11.0,11.0,1.0,11.0,57.0,3.0,57.0,0.0,4.0,6.0,10.0,17.0,2.0,14.0,23.0,6.0,15.0,0.0,0.0,0.0,2.0,96.0,10.0,0.0,0.0,343539.0,26473.0,46700.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000.0, 36 months,11.67,495.86,B,B4,Human Resources Sergeant,7 years,MORTGAGE,55000.0,Not Verified,Jun-2014,Fully Paid,n,,,debt_consolidation,Debt consolidation,030xx,NH,11.25,0.0,Sep-2005,0.0,71.0,,5.0,0.0,3805,27.4,16.0,w,0.0,0.0,15695.0063456285,15695.01,15000.0,695.01,0.0,0.0,0.0,Nov-2014,13711.57,,Feb-2016,0.0,,1,Individual,,,,0.0,0.0,230069.0,,,,,,,,,,,,13900.0,,,,1.0,46014.0,195.0,95.1,0.0,0.0,89.0,105.0,24.0,24.0,3.0,73.0,,24.0,,0.0,1.0,1.0,1.0,3.0,3.0,3.0,10.0,1.0,5.0,0.0,0.0,0.0,0.0,93.7,100.0,0.0,0.0,259299.0,6440.0,4000.0,10495.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6000,6000,6000.0, 36 months,6.11,182.84,A,A1,Inventory controller,3 years,OWN,50000.0,Source Verified,Aug-2018,Current,n,,,credit_card,Credit card refinancing,467xx,IN,23.48,0.0,Oct-2000,0.0,43.0,,10.0,0.0,4195,51.2,22.0,w,5074.55,5074.55,1092.97,1092.97,925.45,167.52,0.0,0.0,0.0,Feb-2019,182.84,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,110952.0,1.0,5.0,1.0,1.0,2.0,53408.0,94.0,0.0,0.0,4195.0,89.0,8200.0,0.0,0.0,0.0,1.0,11095.0,3305.0,55.9,0.0,0.0,204.0,213.0,73.0,2.0,3.0,83.0,,,43.0,0.0,1.0,1.0,2.0,2.0,9.0,3.0,10.0,1.0,10.0,0.0,0.0,0.0,1.0,95.5,0.0,0.0,0.0,144954.0,57603.0,7500.0,56681.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,20000,20000,20000.0, 60 months,12.62,451.19,C,C1,Operations Support,5 years,RENT,120000.0,Not Verified,Aug-2017,Current,n,,,debt_consolidation,Debt consolidation,100xx,NY,7.08,0.0,Nov-2002,1.0,34.0,,14.0,0.0,41298,42.5,37.0,w,5144.18,5144.18,17034.75,17034.75,14855.82,2156.37,22.56,0.0,0.0,Feb-2019,451.19,Mar-2019,Feb-2019,0.0,78.0,1,Individual,,,,0.0,0.0,74890.0,0.0,0.0,0.0,1.0,15.0,0.0,,0.0,2.0,13686.0,43.0,97200.0,0.0,0.0,2.0,4.0,6241.0,53902.0,43.4,0.0,0.0,158.0,177.0,19.0,15.0,1.0,19.0,34.0,3.0,34.0,1.0,6.0,6.0,10.0,16.0,15.0,13.0,21.0,6.0,14.0,0.0,0.0,0.0,0.0,92.9,40.0,0.0,0.0,194700.0,41298.0,95200.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,16000,15750.0, 60 months,14.33,375.04,C,C1,aitworldwide logistics,9 years,MORTGAGE,50000.0,Verified,Nov-2012,Fully Paid,n,,,debt_consolidation,Debt consolidation,302xx,GA,23.69,0.0,Oct-1994,0.0,,,7.0,0.0,15350,64.5,26.0,f,0.0,0.0,16566.9448373093,16308.08,16000.0,566.94,0.0,0.0,0.0,Feb-2013,15818.24,,Jul-2018,0.0,,1,Individual,,,,0.0,0.0,187567.0,,,,,,,,,,,,23800.0,,,,5.0,26795.0,8450.0,64.5,0.0,0.0,140.0,219.0,18.0,5.0,2.0,18.0,,7.0,,0.0,4.0,4.0,4.0,11.0,9.0,4.0,13.0,4.0,7.0,0.0,0.0,0.0,3.0,100.0,75.0,0.0,0.0,206018.0,47613.0,23800.0,35677.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,22400,22400,22400.0, 60 months,10.99,486.92,B,B4,senior associate,3 years,MORTGAGE,98000.0,Verified,Mar-2015,Fully Paid,n,,,credit_card,Credit card refinancing,117xx,NY,19.75,0.0,Aug-2004,1.0,,,22.0,0.0,23704,58.1,50.0,w,0.0,0.0,24833.53,24833.53,22400.0,2433.53,0.0,0.0,0.0,Mar-2016,19491.09,,Aug-2018,0.0,,1,Individual,,,,0.0,0.0,130565.0,,,,,,,,,,,,40800.0,,,,9.0,5935.0,2661.0,87.1,0.0,0.0,126.0,118.0,8.0,8.0,0.0,14.0,,0.0,,0.0,6.0,8.0,6.0,17.0,20.0,12.0,30.0,8.0,22.0,0.0,0.0,0.0,1.0,100.0,83.3,0.0,0.0,163531.0,130565.0,20600.0,122731.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5000,5000,5000.0, 36 months,10.41,162.31,B,B3,Registered Nurse,10+ years,OWN,85000.0,Not Verified,Feb-2018,Current,n,,,medical,Medical expenses,537xx,WI,19.54,0.0,Sep-2004,2.0,,,16.0,0.0,19634,50.2,33.0,w,3502.68,3502.68,1944.83,1944.83,1497.32,447.51,0.0,0.0,0.0,Feb-2019,162.31,Mar-2019,Feb-2019,0.0,,1,Joint App,120000.0,14.11,Not Verified,0.0,0.0,297545.0,2.0,2.0,2.0,2.0,3.0,31551.0,70.0,2.0,3.0,3862.0,61.0,39100.0,0.0,14.0,5.0,6.0,18597.0,3836.0,59.6,0.0,0.0,157.0,161.0,8.0,3.0,1.0,19.0,,3.0,,0.0,2.0,9.0,3.0,5.0,12.0,13.0,20.0,9.0,16.0,0.0,0.0,0.0,5.0,100.0,33.3,0.0,0.0,332997.0,51185.0,9500.0,44997.0,29454.0,Sep-2004,2.0,0.0,6.0,68.3,2.0,5.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,35000,35000,35000.0, 60 months,14.49,823.31,C,C4,Pharmacist,5 years,MORTGAGE,125000.0,Not Verified,Sep-2016,Current,n,,,home_improvement,Home improvement,423xx,KY,18.18,0.0,Nov-1994,1.0,24.0,,12.0,0.0,4140,32.3,42.0,w,21184.5,21184.5,23896.09,23896.09,13815.5,10080.59,0.0,0.0,0.0,Feb-2019,823.31,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,375844.0,3.0,7.0,3.0,3.0,3.0,371704.0,74.0,0.0,0.0,1560.0,66.0,12800.0,0.0,6.0,7.0,3.0,31320.0,240.0,86.7,0.0,0.0,262.0,195.0,27.0,3.0,4.0,125.0,,2.0,,0.0,1.0,3.0,1.0,1.0,32.0,5.0,6.0,3.0,12.0,0.0,0.0,0.0,3.0,87.8,100.0,0.0,0.0,399115.0,375844.0,1800.0,386315.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12800,12800,12800.0, 60 months,9.43,268.39,B,B1,,,RENT,62000.0,Not Verified,Apr-2018,Current,n,,,credit_card,Credit card refinancing,329xx,FL,25.15,0.0,Aug-2001,1.0,,,11.0,0.0,14062,30.6,16.0,w,11061.37,11061.37,2677.19,2677.19,1738.63,938.56,0.0,0.0,0.0,Feb-2019,268.39,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,25917.0,1.0,2.0,0.0,1.0,20.0,11855.0,29.0,1.0,1.0,6008.0,30.0,46000.0,1.0,0.0,1.0,2.0,2356.0,20485.0,40.5,0.0,0.0,200.0,192.0,3.0,3.0,0.0,25.0,,3.0,,0.0,4.0,5.0,5.0,6.0,6.0,9.0,10.0,5.0,11.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,87065.0,25917.0,34400.0,41065.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5000,5000,5000.0, 36 months,8.67,158.24,B,B1,driver,4 years,OWN,35000.0,Source Verified,Jan-2015,Fully Paid,n,,,home_improvement,Home improvement,488xx,MI,16.53,0.0,May-2004,0.0,73.0,,4.0,0.0,4000,65.6,15.0,f,0.0,0.0,5690.2860841242,5690.29,5000.0,690.29,0.0,0.0,0.0,Jan-2018,157.91,,Jan-2018,0.0,73.0,1,Individual,,,,0.0,0.0,22966.0,,,,,,,,,,,,6100.0,,,,3.0,5742.0,283.0,88.7,0.0,0.0,92.0,128.0,7.0,7.0,0.0,15.0,73.0,21.0,73.0,3.0,1.0,3.0,1.0,6.0,3.0,3.0,12.0,3.0,4.0,0.0,0.0,0.0,1.0,80.0,100.0,0.0,0.0,31499.0,22966.0,2500.0,25399.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
